Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Yesterday,Tomorrow,Label(Up/Down),Cumu_Label(Up/Down)
1981-01-14,0.10566150397062302,0.10609274993881568,0.10566150397062302,0.10566150397062302,14291200,0.0,0.0,0.10523026436567307,0.10781775414943695,1,1
1981-01-15,0.10781775414943695,0.10868023482446765,0.10781775414943695,0.10781775414943695,14067200,0.0,0.0,0.10566150397062302,0.10695529729127884,0,0
1981-01-16,0.10738654352934388,0.10738654352934388,0.10695529729127884,0.10695529729127884,13395200,0.0,0.0,0.10781775414943695,0.1134238913655281,1,0
1981-01-19,0.11342389136552812,0.11385513740044065,0.11342389136552812,0.1134238913655281,41574400,0.0,0.0,0.10695529729127884,0.10997394472360611,0,0
1981-01-20,0.11040519075304851,0.11040519075304851,0.10997394472360611,0.10997394472360611,30083200,0.0,0.0,0.1134238913655281,0.11213014274835587,1,0
1981-01-21,0.11213014274835587,0.11299262313257129,0.11213014274835587,0.11213014274835587,15904000,0.0,0.0,0.10997394472360611,0.1134238913655281,1,1
1981-01-22,0.11342389136552812,0.11428638343535318,0.11342389136552812,0.1134238913655281,35548800,0.0,0.0,0.11213014274835587,0.11299264430999756,0,0
1981-01-23,0.11342389034101481,0.11385513637203208,0.11299264430999756,0.11299264430999756,11222400,0.0,0.0,0.1134238913655281,0.11126769334077835,0,-1
1981-01-26,0.1116989394556618,0.1116989394556618,0.11126769334077836,0.11126769334077835,24640000,0.0,0.0,0.11299264430999756,0.11040516942739487,0,-2
1981-01-27,0.11126764980351428,0.11126764980351428,0.11040516942739488,0.11040516942739487,23699200,0.0,0.0,0.11126769334077835,0.10695529729127884,0,-3
1981-01-28,0.10738654352934388,0.10738654352934388,0.10695529729127884,0.10695529729127884,28156800,0.0,0.0,0.11040516942739487,0.10307403653860092,0,-4
1981-01-29,0.10350528249366034,0.10350528249366034,0.10307403653860091,0.10307403653860092,43904000,0.0,0.0,0.10695529729127884,0.0974671021103859,0,-5
1981-01-30,0.09832959402070236,0.09832959402070236,0.0974671021103859,0.0974671021103859,46188800,0.0,0.0,0.10307403653860092,0.09186096489429474,0,-6
1981-02-02,0.09229220515773147,0.09229220515773147,0.09186096489429474,0.09186096489429474,23766400,0.0,0.0,0.0974671021103859,0.09531092643737793,1,0
1981-02-03,0.09531092643737793,0.0957421667750322,0.09531092643737793,0.09531092643737793,19152000,0.0,0.0,0.09186096489429474,0.09876085817813873,1,1
1981-02-04,0.09876085817813873,0.099192092696608,0.09876085817813873,0.09876085817813873,27865600,0.0,0.0,0.09531092643737793,0.09876085817813873,0,0
1981-02-05,0.09876085817813873,0.09962333873124772,0.09876085817813873,0.09876085817813873,7929600,0.0,0.0,0.09876085817813873,0.09919210523366928,1,0
1981-02-06,0.09919210523366928,0.09962335132281494,0.09919210523366928,0.09919210523366928,13865600,0.0,0.0,0.09876085817813873,0.09401717782020569,0,0
1981-02-09,0.09487966410601328,0.09487966410601328,0.09401717782020569,0.09401717782020569,16755200,0.0,0.0,0.09919210523366928,0.09401717782020569,0,-1
1981-02-10,0.09401717782020569,0.09444842384215202,0.09401717782020569,0.09401717782020569,18345600,0.0,0.0,0.09401717782020569,0.09099850058555603,0,-2
1981-02-11,0.0914297409531377,0.0914297409531377,0.09099850058555603,0.09099850058555603,13843200,0.0,0.0,0.09401717782020569,0.09013520181179047,0,-3
1981-02-12,0.09056721935357953,0.09056721935357953,0.09013520181179047,0.09013520181179047,14560000,0.0,0.0,0.09099850058555603,0.08797898143529892,0,-4
1981-02-13,0.08884146751718908,0.08884146751718908,0.08797898143529892,0.08797898143529892,11155200,0.0,0.0,0.09013520181179047,0.09013520181179047,1,0
1981-02-17,0.09013520181179047,0.09056721935357953,0.09013520181179047,0.09013520181179047,12275200,0.0,0.0,0.08797898143529892,0.09401717782020569,1,1
1981-02-18,0.09401717782020569,0.09487966410601328,0.09401717782020569,0.09401717782020569,19241600,0.0,0.0,0.09013520181179047,0.08841025829315186,0,0
1981-02-19,0.08884150439213367,0.08884150439213367,0.08841025829315186,0.08841025829315186,22310400,0.0,0.0,0.09401717782020569,0.0836666002869606,0,-1
1981-02-20,0.0840978464608561,0.0840978464608561,0.0836666002869606,0.0836666002869606,24371200,0.0,0.0,0.08841025829315186,0.08496028184890747,1,0
1981-02-23,0.08496028184890747,0.08539152779213807,0.08496028184890747,0.08496028184890747,14112000,0.0,0.0,0.0836666002869606,0.0819416269659996,0,0
1981-02-24,0.08280411355421356,0.08280411355421356,0.0819416269659996,0.0819416269659996,16979200,0.0,0.0,0.08496028184890747,0.08711652457714081,1,0
1981-02-25,0.08711652457714081,0.08754776488370605,0.08711652457714081,0.08711652457714081,19488000,0.0,0.0,0.0819416269659996,0.08841025829315186,1,1
1981-02-26,0.08841025829315186,0.08884150439213367,0.08841025829315186,0.08841025829315186,10841600,0.0,0.0,0.08711652457714081,0.0914297103881836,1,2
1981-02-27,0.0914297103881836,0.09229219659310423,0.0914297103881836,0.0914297103881836,14761600,0.0,0.0,0.08841025829315186,0.09186096489429474,1,3
1981-03-02,0.09186096489429474,0.09229220515773147,0.09186096489429474,0.09186096489429474,11760000,0.0,0.0,0.0914297103881836,0.09056726098060608,0,0
1981-03-03,0.09099850713732331,0.09099850713732331,0.09056726098060608,0.09056726098060608,16172800,0.0,0.0,0.09186096489429474,0.08970396220684052,0,-1
1981-03-04,0.09013520241012445,0.09013520241012445,0.08970396220684052,0.08970396220684052,13708800,0.0,0.0,0.09056726098060608,0.08927273005247116,0,-2
1981-03-05,0.08970397608053622,0.08970397608053622,0.08927273005247116,0.08927273005247116,5376000,0.0,0.0,0.08970396220684052,0.08841025829315186,0,-3
1981-03-06,0.08927274473302943,0.08927274473302943,0.08841025829315186,0.08841025829315186,11603200,0.0,0.0,0.08927273005247116,0.08151040226221085,0,-4
1981-03-09,0.08194164276039666,0.08194164276039666,0.08151040226221085,0.08151040226221085,15321600,0.0,0.0,0.08841025829315186,0.07762838900089264,0,-5
1981-03-10,0.07805962923018857,0.07805962923018857,0.07762838900089264,0.07762838900089264,28380800,0.0,0.0,0.08151040226221085,0.07460970431566238,0,-6
1981-03-11,0.07547219076298557,0.07547219076298557,0.07460970431566238,0.07460970431566238,29859200,0.0,0.0,0.07762838900089264,0.07762838900089264,1,0
1981-03-12,0.07762838900089264,0.07805962923018857,0.07762838900089264,0.07762838900089264,59248000,0.0,0.0,0.07460970431566238,0.07676589488983154,0,0
1981-03-13,0.07719713507477997,0.07719713507477997,0.07676589488983154,0.07676589488983154,231302400,0.0,0.0,0.07762838900089264,0.07978539168834686,1,0
1981-03-16,0.07978539168834686,0.08064787804213171,0.07978539168834686,0.07978539168834686,37228800,0.0,0.0,0.07676589488983154,0.0836666002869606,1,1
1981-03-17,0.0836666002869606,0.0845290868766645,0.0836666002869606,0.0836666002869606,43747200,0.0,0.0,0.07978539168834686,0.08884149044752121,1,2
1981-03-18,0.08884149044752121,0.08970397675202242,0.08884149044752121,0.08884149044752121,36937600,0.0,0.0,0.0836666002869606,0.08797898143529892,0,0
1981-03-19,0.08841022159720215,0.08841022159720215,0.08797898143529892,0.08797898143529892,37811200,0.0,0.0,0.08884149044752121,0.08884149044752121,1,0
1981-03-20,0.08884149044752121,0.08970397675202242,0.08884149044752121,0.08884149044752121,14604800,0.0,0.0,0.08797898143529892,0.09229220449924469,1,1
1981-03-23,0.09229220449924469,0.09315469077804953,0.09229220449924469,0.09229220449924469,22019200,0.0,0.0,0.08884149044752121,0.09186096489429474,0,0
1981-03-24,0.09229220515773147,0.09229220515773147,0.09186096489429474,0.09186096489429474,28156800,0.0,0.0,0.09229220449924469,0.09013520181179047,0,-1
1981-03-25,0.09099846531208501,0.09099846531208501,0.09013520181179047,0.09013520181179047,7056000,0.0,0.0,0.09186096489429474,0.08841025829315186,0,-2
1981-03-26,0.08884150439213367,0.08884150439213367,0.08841025829315186,0.08841025829315186,12275200,0.0,0.0,0.09013520181179047,0.085391566157341,0,-3
1981-03-27,0.08582280653623771,0.08582280653623771,0.085391566157341,0.085391566157341,12252800,0.0,0.0,0.08841025829315186,0.085391566157341,0,-4
1981-03-30,0.085391566157341,0.08625405267322102,0.085391566157341,0.085391566157341,9900800,0.0,0.0,0.085391566157341,0.08452904969453812,0,-5
1981-03-31,0.0853915359048568,0.0853915359048568,0.08452904969453812,0.08452904969453812,15993600,0.0,0.0,0.085391566157341,0.0836666002869606,0,-6
1981-04-01,0.0840978464608561,0.0840978464608561,0.0836666002869606,0.0836666002869606,34070400,0.0,0.0,0.08452904969453812,0.09099850058555603,1,0
1981-04-02,0.09099850058555603,0.0914297409531377,0.09099850058555603,0.09099850058555603,31404800,0.0,0.0,0.0836666002869606,0.0914297103881836,1,1
1981-04-03,0.0914297103881836,0.09186095636968616,0.0914297103881836,0.0914297103881836,16486400,0.0,0.0,0.09099850058555603,0.08970396220684052,0,0
1981-04-06,0.09013520241012445,0.09013520241012445,0.08970396220684052,0.08970396220684052,22803200,0.0,0.0,0.0914297103881836,0.08884149044752121,0,-1
1981-04-07,0.08927273072072922,0.08927273072072922,0.08884149044752121,0.08884149044752121,10684800,0.0,0.0,0.08970396220684052,0.09315469861030579,1,0
1981-04-08,0.09315469861030579,0.09401718496162671,0.09315469861030579,0.09315469861030579,21952000,0.0,0.0,0.08884149044752121,0.09487965703010559,1,1
1981-04-09,0.09487965703010559,0.09531090301989059,0.09487965703010559,0.09487965703010559,12499200,0.0,0.0,0.09315469861030579,0.09617339819669724,1,2
1981-04-10,0.09617339819669724,0.09660463846855315,0.09617339819669724,0.09617339819669724,33465600,0.0,0.0,0.09487965703010559,0.09617339819669724,0,0
1981-04-13,0.09617339819669724,0.09660463846855315,0.09617339819669724,0.09617339819669724,16060800,0.0,0.0,0.09617339819669724,0.09617339819669724,0,-1
1981-04-14,0.09617339819669724,0.09660463846855315,0.09617339819669724,0.09617339819669724,6652800,0.0,0.0,0.09617339819669724,0.0914297103881836,0,-2
1981-04-15,0.09186095636968616,0.09186095636968616,0.0914297103881836,0.0914297103881836,34048000,0.0,0.0,0.09617339819669724,0.08625401556491852,0,-3
1981-04-16,0.08668525575828658,0.08668525575828658,0.08625401556491852,0.08625401556491852,23878400,0.0,0.0,0.0914297103881836,0.08884149044752121,1,0
1981-04-20,0.08884149044752121,0.08927273072072922,0.08884149044752121,0.08884149044752121,35347200,0.0,0.0,0.08625401556491852,0.09487965703010559,1,1
1981-04-21,0.09487965703010559,0.09531090301989059,0.09487965703010559,0.09487965703010559,28537600,0.0,0.0,0.08884149044752121,0.09832963347434998,1,2
1981-04-22,0.09832963347434998,0.0987608796025408,0.09832963347434998,0.09832963347434998,18995200,0.0,0.0,0.09487965703010559,0.10091709345579147,1,3
1981-04-23,0.10091709345579147,0.10134833961066736,0.10091709345579147,0.10091709345579147,58016000,0.0,0.0,0.09832963347434998,0.10005456954240799,0,0
1981-04-24,0.10091704996428907,0.10091704996428907,0.10005456954240799,0.10005456954240799,35056000,0.0,0.0,0.10091709345579147,0.09919210523366928,0,-1
1981-04-27,0.09962335132281494,0.09962335132281494,0.09919210523366928,0.09919210523366928,38528000,0.0,0.0,0.10005456954240799,0.0974671021103859,0,-2
1981-04-28,0.09789834806554412,0.09789834806554412,0.0974671021103859,0.0974671021103859,32188800,0.0,0.0,0.09919210523366928,0.09617339819669724,0,-3
1981-04-29,0.09660463846855315,0.09660463846855315,0.09617339819669724,0.09617339819669724,13641600,0.0,0.0,0.0974671021103859,0.09789834916591644,1,0
1981-04-30,0.09789834916591644,0.09876084108592727,0.09789834916591644,0.09789834916591644,12611200,0.0,0.0,0.09617339819669724,0.09789834916591644,0,0
1981-05-01,0.09789834916591644,0.09876084108592727,0.09789834916591644,0.09789834916591644,16553600,0.0,0.0,0.09789834916591644,0.0974671021103859,0,-1
1981-05-04,0.09789834806554412,0.09789834806554412,0.0974671021103859,0.0974671021103859,14448000,0.0,0.0,0.09789834916591644,0.09703590720891953,0,-2
1981-05-05,0.09746714182361706,0.09746714182361706,0.09703590720891953,0.09703590720891953,17539200,0.0,0.0,0.0974671021103859,0.09444843977689743,0,-3
1981-05-06,0.09487968011351486,0.09487968011351486,0.09444843977689743,0.09444843977689743,18950400,0.0,0.0,0.09703590720891953,0.09574217349290848,1,0
1981-05-07,0.09574217349290848,0.09617341961890775,0.09574217349290848,0.09574217349290848,9363200,0.0,0.0,0.09444843977689743,0.09660463035106659,1,1
1981-05-08,0.09660463035106659,0.09703587634477095,0.09660463035106659,0.09660463035106659,7907200,0.0,0.0,0.09574217349290848,0.09444843977689743,0,0
1981-05-11,0.09487968011351486,0.09487968011351486,0.09444843977689743,0.09444843977689743,11939200,0.0,0.0,0.09660463035106659,0.09444843977689743,0,-1
1981-05-12,0.09444843977689743,0.09574216654483574,0.09444843977689743,0.09444843977689743,4256000,0.0,0.0,0.09444843977689743,0.09401717782020569,0,-2
1981-05-13,0.09444842384215202,0.09531091012795961,0.09401717782020569,0.09401717782020569,4905600,0.0,0.0,0.09444843977689743,0.09272345900535583,0,-3
1981-05-14,0.09358594536311045,0.09358594536311045,0.09272345900535583,0.09272345900535583,4928000,0.0,0.0,0.09401717782020569,0.09487965703010559,1,0
1981-05-15,0.09487965703010559,0.09617338924137595,0.09487965703010559,0.09487965703010559,4905600,0.0,0.0,0.09272345900535583,0.09660463035106659,1,1
1981-05-18,0.09660463035106659,0.09746711082230597,0.09660463035106659,0.09660463035106659,4166400,0.0,0.0,0.09487965703010559,0.09487965703010559,0,0
1981-05-19,0.09531090301989059,0.09531090301989059,0.09487965703010559,0.09487965703010559,25424000,0.0,0.0,0.09660463035106659,0.09789834916591644,1,0
1981-05-20,0.09789834916591644,0.09876084108592727,0.09789834916591644,0.09789834916591644,13283200,0.0,0.0,0.09487965703010559,0.10350532084703445,1,1
1981-05-21,0.10350532084703445,0.10393656696188996,0.10350532084703445,0.10350532084703445,32211200,0.0,0.0,0.09789834916591644,0.10824896395206451,1,2
1981-05-22,0.10824896395206451,0.1091114559458539,0.10824896395206451,0.10824896395206451,31427200,0.0,0.0,0.10350532084703445,0.10781775414943695,0,0
1981-05-26,0.10824898872886626,0.10824898872886626,0.10781775414943695,0.10781775414943695,85344000,0.0,0.0,0.10824896395206451,0.11385514587163925,1,0
1981-05-27,0.11385514587163925,0.11428639193863792,0.11385514587163925,0.11385514587163925,149497600,0.0,0.0,0.10781775414943695,0.11385514587163925,0,0
1981-05-28,0.11385514587163925,0.11428639193863792,0.11385514587163925,0.11385514587163925,73987200,0.0,0.0,0.11385514587163925,0.11428637057542801,1,0
1981-05-29,0.11428637057542801,0.1147183881451486,0.11428637057542801,0.11428637057542801,59382400,0.0,0.0,0.11385514587163925,0.11428637057542801,0,0
1981-06-01,0.11428637057542801,0.1147183881451486,0.11428637057542801,0.11428637057542801,51251200,0.0,0.0,0.11428637057542801,0.10868024080991745,0,-1
1981-06-02,0.10911148692926927,0.10911148692926927,0.10868024080991745,0.10868024080991745,40432000,0.0,0.0,0.11428637057542801,0.10868024080991745,0,-2
1981-06-03,0.10868024080991745,0.10954272153244836,0.10868024080991745,0.10868024080991745,39446400,0.0,0.0,0.10868024080991745,0.11083643138408661,1,0
1981-06-04,0.11083643138408661,0.11126766587635498,0.11083643138408661,0.11083643138408661,56067200,0.0,0.0,0.10868024080991745,0.10911142826080322,0,0
1981-06-05,0.10954266263211056,0.10954266263211056,0.10911142826080322,0.10911142826080322,57680000,0.0,0.0,0.11083643138408661,0.10523026436567307,0,-1
1981-06-08,0.10566151035994305,0.10566151035994305,0.10523026436567307,0.10523026436567307,93497600,0.0,0.0,0.10911142826080322,0.10738646984100342,1,0
1981-06-09,0.10738646984100342,0.10781771578314851,0.10738646984100342,0.10738646984100342,119593600,0.0,0.0,0.10523026436567307,0.10868024080991745,1,1
1981-06-10,0.10868024080991745,0.10997396765180018,0.10868024080991745,0.10868024080991745,25222400,0.0,0.0,0.10738646984100342,0.1134238913655281,1,2
1981-06-11,0.11342389136552812,0.11385513740044065,0.11342389136552812,0.1134238913655281,38976000,0.0,0.0,0.10868024080991745,0.11213014274835587,0,0
1981-06-12,0.11256138869854766,0.11256138869854766,0.11213014274835587,0.11213014274835587,25804800,0.0,0.0,0.1134238913655281,0.1116989329457283,0,-1
1981-06-15,0.11213017903547824,0.11213017903547824,0.1116989329457283,0.1116989329457283,143763200,0.0,0.0,0.11213014274835587,0.10954270511865616,0,-2
1981-06-16,0.1099739511733904,0.1099739511733904,0.10954270511865616,0.10954270511865616,37251200,0.0,0.0,0.1116989329457283,0.10781775414943695,0,-3
1981-06-17,0.10824898872886626,0.10824898872886626,0.10781775414943695,0.10781775414943695,27574400,0.0,0.0,0.10954270511865616,0.10738646984100342,0,-4
1981-06-18,0.10781771578314851,0.10824895020912563,0.10738646984100342,0.10738646984100342,23049600,0.0,0.0,0.10781775414943695,0.10436778515577316,0,-5
1981-06-19,0.10479901963909015,0.10479901963909015,0.10436778515577316,0.10436778515577316,27507200,0.0,0.0,0.10738646984100342,0.10048585385084152,0,-6
1981-06-22,0.10091708846823112,0.10091708846823112,0.10048585385084152,0.10048585385084152,10841600,0.0,0.0,0.10436778515577316,0.10221080482006073,1,0
1981-06-23,0.10221080482006073,0.10307405696838953,0.10221080482006073,0.10221080482006073,15030400,0.0,0.0,0.10048585385084152,0.09962332993745804,0,0
1981-06-24,0.10048582193060497,0.10048582193060497,0.09962332993745804,0.09962332993745804,23027200,0.0,0.0,0.10221080482006073,0.10177955031394958,1,0
1981-06-25,0.10177955031394958,0.10221079631861497,0.10177955031394958,0.10177955031394958,24259200,0.0,0.0,0.09962332993745804,0.10048585385084152,0,0
1981-06-26,0.10134833460179381,0.10134833460179381,0.10048585385084152,0.10048585385084152,23788800,0.0,0.0,0.10177955031394958,0.09703590720891953,0,-1
1981-06-29,0.0978983879544876,0.0978983879544876,0.09703590720891953,0.09703590720891953,10595200,0.0,0.0,0.10048585385084152,0.08970396220684052,0,-2
1981-06-30,0.09013520241012445,0.09013520241012445,0.08970396220684052,0.08970396220684052,35907200,0.0,0.0,0.09703590720891953,0.08884149044752121,0,-3
1981-07-01,0.08927273072072922,0.08927273072072922,0.08884149044752121,0.08884149044752121,170464000,0.0,0.0,0.08970396220684052,0.08884149044752121,0,-4
1981-07-02,0.08884149044752121,0.08927273072072922,0.08884149044752121,0.08884149044752121,30284800,0.0,0.0,0.08884149044752121,0.08582279086112976,0,-5
1981-07-06,0.08668527721948091,0.08668527721948091,0.08582279086112976,0.08582279086112976,16531200,0.0,0.0,0.08884149044752121,0.08668527007102966,1,0
1981-07-07,0.08668527007102966,0.08754775635825636,0.08668527007102966,0.08668527007102966,15836800,0.0,0.0,0.08582279086112976,0.09013520181179047,1,1
1981-07-08,0.09013520181179047,0.09056721935357953,0.09013520181179047,0.09013520181179047,16620800,0.0,0.0,0.08668527007102966,0.08323534578084946,0,0
1981-07-09,0.08366658612365634,0.08366658612365634,0.08323534578084946,0.08323534578084946,32883200,0.0,0.0,0.09013520181179047,0.07676589488983154,0,-1
1981-07-10,0.07719713507477997,0.07719713507477997,0.07676589488983154,0.07676589488983154,55171200,0.0,0.0,0.08323534578084946,0.07849165797233582,1,0
1981-07-13,0.07849165797233582,0.07892290402109402,0.07849165797233582,0.07849165797233582,45740800,0.0,0.0,0.07676589488983154,0.0819416269659996,1,1
1981-07-14,0.0819416269659996,0.08280411355421356,0.0819416269659996,0.0819416269659996,19779200,0.0,0.0,0.07849165797233582,0.08409781754016876,1,2
1981-07-15,0.08409781754016876,0.08452905780767647,0.08409781754016876,0.08409781754016876,10953600,0.0,0.0,0.0819416269659996,0.08625401556491852,1,3
1981-07-16,0.08625401556491852,0.08711650170973874,0.08625401556491852,0.08625401556491852,15232000,0.0,0.0,0.08409781754016876,0.08927273005247116,1,4
1981-07-17,0.08927273005247116,0.08970397608053622,0.08927273005247116,0.08927273005247116,19824000,0.0,0.0,0.08625401556491852,0.08323534578084946,0,0
1981-07-20,0.08366658612365634,0.08366658612365634,0.08323534578084946,0.08323534578084946,23654400,0.0,0.0,0.08927273005247116,0.08280405402183533,0,-1
1981-07-21,0.08323529988493952,0.08323529988493952,0.08280405402183533,0.08280405402183533,31942400,0.0,0.0,0.08323534578084946,0.07805963605642319,0,-2
1981-07-22,0.07892289969001098,0.07892289969001098,0.07805963605642319,0.07805963605642319,22668800,0.0,0.0,0.08280405402183533,0.08021661639213562,1,0
1981-07-23,0.08021661639213562,0.08064786236423685,0.08021661639213562,0.08021661639213562,34451200,0.0,0.0,0.07805963605642319,0.08280405402183533,1,1
1981-07-24,0.08280405402183533,0.08323529988493952,0.08280405402183533,0.08280405402183533,28851200,0.0,0.0,0.08021661639213562,0.08625401556491852,1,2
1981-07-27,0.08625401556491852,0.08668525575828658,0.08625401556491852,0.08625401556491852,17337600,0.0,0.0,0.08280405402183533,0.08323534578084946,0,0
1981-07-28,0.08366658612365634,0.08366658612365634,0.08323534578084946,0.08323534578084946,22848000,0.0,0.0,0.08625401556491852,0.0819416269659996,0,-1
1981-07-29,0.08237287313915011,0.08237287313915011,0.0819416269659996,0.0819416269659996,15500800,0.0,0.0,0.08323534578084946,0.08496028184890747,1,0
1981-07-30,0.08496028184890747,0.08582276797728468,0.08496028184890747,0.08496028184890747,9900800,0.0,0.0,0.0819416269659996,0.08625401556491852,1,1
1981-07-31,0.08625401556491852,0.08668525575828658,0.08625401556491852,0.08625401556491852,10953600,0.0,0.0,0.08496028184890747,0.085391566157341,0,0
1981-08-03,0.08625405267322102,0.08625405267322102,0.085391566157341,0.085391566157341,12432000,0.0,0.0,0.08625401556491852,0.08668527007102966,1,0
1981-08-04,0.08668527007102966,0.08711651609368554,0.08668527007102966,0.08668527007102966,31673600,0.0,0.0,0.085391566157341,0.08927273005247116,1,1
1981-08-05,0.08927273005247116,0.08970397608053622,0.08927273005247116,0.08927273005247116,17494400,0.0,0.0,0.08668527007102966,0.08711652457714081,0,0
1981-08-06,0.08754776488370605,0.08754776488370605,0.08711652457714081,0.08711652457714081,10528000,0.0,0.0,0.08927273005247116,0.08711652457714081,0,-1
1981-08-07,0.08711652457714081,0.08754776488370605,0.08711652457714081,0.08711652457714081,9206400,0.0,0.0,0.08711652457714081,0.08711652457714081,0,-2
1981-08-10,0.08711652457714081,0.08711652457714081,0.08711652457714081,0.08711652457714081,0,0.0,0.0,0.08711652457714081,0.08452904969453812,0,-3
1981-08-11,0.0853915359048568,0.0853915359048568,0.08452904969453812,0.08452904969453812,71456000,0.0,0.0,0.08711652457714081,0.08280405402183533,0,-4
1981-08-12,0.08323529988493952,0.08323529988493952,0.08280405402183533,0.08280405402183533,26275200,0.0,0.0,0.08452904969453812,0.08021661639213562,0,-5
1981-08-13,0.08064786236423685,0.08064786236423685,0.08021661639213562,0.08021661639213562,27484800,0.0,0.0,0.08280405402183533,0.07892290502786636,0,-6
1981-08-14,0.07978539137829958,0.07978539137829958,0.07892290502786636,0.07892290502786636,24192000,0.0,0.0,0.08021661639213562,0.07633467763662338,0,-7
1981-08-17,0.0771971640887634,0.0771971640887634,0.07633467763662338,0.07633467763662338,18905600,0.0,0.0,0.07892290502786636,0.07460970431566238,0,-8
1981-08-18,0.07547219076298557,0.07547219076298557,0.07460970431566238,0.07460970431566238,17001600,0.0,0.0,0.07633467763662338,0.07374720275402069,0,-9
1981-08-19,0.07460968902457932,0.07460968902457932,0.07374720275402069,0.07374720275402069,20675200,0.0,0.0,0.07460970431566238,0.07460970431566238,1,0
1981-08-20,0.07460970431566238,0.07504095041836704,0.07460970431566238,0.07460970431566238,17113600,0.0,0.0,0.07374720275402069,0.06943479180335999,0,0
1981-08-21,0.0702972782558201,0.0702972782558201,0.06943479180335999,0.06943479180335999,41910400,0.0,0.0,0.07460970431566238,0.06512157618999481,0,-1
1981-08-24,0.06555282225547249,0.06555282225547249,0.06512157618999481,0.06512157618999481,23072000,0.0,0.0,0.06943479180335999,0.06684733182191849,1,0
1981-08-25,0.06684733182191849,0.06727857216507957,0.06684733182191849,0.06684733182191849,40700800,0.0,0.0,0.06512157618999481,0.06555280834436417,0,0
1981-08-26,0.06598404856024175,0.06598404856024175,0.06555280834436417,0.06555280834436417,33600000,0.0,0.0,0.06684733182191849,0.06598405539989471,1,0
1981-08-27,0.06598405539989471,0.06641607300194921,0.06598405539989471,0.06598405539989471,25916800,0.0,0.0,0.06555280834436417,0.06943479180335999,1,1
1981-08-28,0.06943479180335999,0.06986603215054696,0.06943479180335999,0.06943479180335999,38035200,0.0,0.0,0.06598405539989471,0.06943479180335999,0,0
